Gene_name x-coordinate y-coordinate Gene_score
"chr1 230614000 230615100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr1 233865400 233866500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr1 234364800 234365900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr1 242181800 242182900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr1 244575300 244576400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr1 248110500 248111600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 10610800 10611900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 16425100 16426200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 16576600 16577700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 16611000 16612100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 16612700 16613800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 23718600 23719700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 25644600 25645700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 30770300 30771400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 37828800 37829900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 38119600 38120700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 60021900 60023000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 64611300 64612400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 66252800 66253900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 66989500 66990600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 78186700 78187800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 78418600 78419700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 82819700 82820800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 83250700 83251800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 83518000 83519100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 85835600 85836700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 88712900 88714000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 108145600 108146700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 113860500 113861600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 130264700 130265800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr10 133106800 133107900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 2644300 2645400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 5330300 5331400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 20909900 20911000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 20973400 20974500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 27871400 27872500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 33505500 33506600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 33516900 33518000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 41191900 41193000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 43013400 43014500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 49166900 49168000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 49424100 49425200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 58147700 58148800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 64613900 64615000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 75622900 75624000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 79289000 79290100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 84015300 84016400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 85367700 85368800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 87478600 87479700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 99965900 99967000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 108736600 108737700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 113008100 113009200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 113059000 113060100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 129095000 129096100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 131626800 131627900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 133321500 133322600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 133357600 133358700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr11 133905500 133906600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 14046800 14047900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 22795800 22796900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 23200100 23201200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 38714600 38715700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 40552700 40553800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 41458600 41459700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 44667900 44669000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 44699900 44701000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 45864300 45865400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 50432500 50433600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 51694300 51695400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 71759300 71760400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 75108700 75109800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 78426300 78427400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 79355600 79356700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 79359100 79360200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 81336000 81337100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 82891900 82893000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 88005500 88006600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 98778600 98779700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 100812800 100813900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 100815700 100816800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 106060800 106061900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 111280600 111281700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 112500700 112501800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 112872900 112874000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 117429900 117431000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 125517500 125518600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 126003400 126004500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 127762900 127764000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 127815100 127816200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 129466900 129468000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 129972000 129973100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 129982700 129983800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 130563200 130564300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 130700100 130701200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 130701300 130702400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 131208700 131209800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 133010300 133011400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 133023800 133024900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 133047700 133048800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 133109600 133110700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr12 133151600 133152700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 20663100 20664200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 26686400 26687500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 38302800 38303900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 48551000 48552100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 51040400 51041500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 51874900 51876000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 54471100 54472200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 57747700 57748800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 66605500 66606600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 77256300 77257400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 86826600 86827700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 90385900 90387000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 90558100 90559200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 96134900 96136000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 96311300 96312400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 97721100 97722200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr13 111503800 111504900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 20014200 20015300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 24765900 24767000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 25247400 25248500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 28787700 28788800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 29681300 29682400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 32670500 32671600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 35024900 35026000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 45050700 45051800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 46780900 46782000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 46939100 46940200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 50996200 50997300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 55320700 55321800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 58086700 58087800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 58709300 58710400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 65550600 65551700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 66823100 66824200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 75217600 75218700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 76790500 76791600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 77678200 77679300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 77950100 77951200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 78586000 78587100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 82340000 82341100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 87166300 87167400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr14 88307700 88308800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25059600 25060700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25074000 25075100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25075500 25076600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25168500 25169600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25170300 25171400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25234700 25235800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25240500 25241600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25472400 25473500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 25709800 25710900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 27499600 27500700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 32755600 32756700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 36183000 36184100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 44150000 44151100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 45355700 45356800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 51676900 51678000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 51693700 51694800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 52934300 52935400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 59043900 59045000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 73906500 73907600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 86482300 86483400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr15 91192400 91193500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 3289300 3290400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 3379500 3380600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 3407800 3408900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 5837500 5838600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 6433400 6434500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 6618500 6619600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 7016000 7017100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 7512800 7513900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 9939400 9940500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 13290400 13291500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 13807100 13808200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 13968200 13969300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 24371300 24372400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 25676400 25677500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 31762900 31764000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 31914700 31915800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 34950900 34952000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 68558200 68559300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 68562500 68563600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 68567700 68568800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 75853300 75854400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 76356100 76357200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 76999300 77000400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr16 82861200 82862300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 7429600 7430700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 14885800 14886900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 31448600 31449700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 32586900 32588000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 50998100 50999200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 54365000 54366100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 58579300 58580400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 68740300 68741400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 68930300 68931400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 68935200 68936300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 77032200 77033300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 77637500 77638600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr17 77693400 77694500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 3783800 3784900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 4849500 4850600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 5078600 5079700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 5490400 5491500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 10786300 10787400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 24502100 24503200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 26854000 26855100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 37494800 37495900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 37511400 37512500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 37556400 37557500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 40449500 40450600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 40812800 40813900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 44959300 44960400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 46632200 46633300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 57186100 57187200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 61375100 61376200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 61465900 61467000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 61678800 61679900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 73943400 73944500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 76735700 76736800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 79323100 79324200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr18 80022300 80023400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 5503500 5504600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 7444500 7445600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 8188700 8189800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 9377300 9378400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 9410300 9411400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 9417900 9419000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 9524200 9525300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 9983300 9984400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 18900800 18901900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 22976200 22977300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 24320400 24321500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 28371900 28373000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 29318300 29319400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 36588800 36589900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 36731100 36732200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 37145700 37146800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 37242400 37243500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 37440700 37441800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 37547900 37549000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 37607700 37608800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 40015400 40016500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 44031400 44032500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 44288200 44289300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 46085000 46086100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 50520300 50521400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 52038300 52039400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 52332200 52333300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 52363100 52364200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 53210100 53211200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 53353900 53355000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 56422800 56423900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 56614900 56616000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57473100 57474200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57512400 57513500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57537200 57538300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57539800 57540900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57544600 57545700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57590700 57591800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57926200 57927300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57974500 57976700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 57991800 57992900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 58119400 58120500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 58133800 58134900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 58137800 58138900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 58186000 58188200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 58201500 58202600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 58207500 58208600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 58211800 58212900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr19 58433700 58434800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 1941400 1942500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 2779400 2780500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 3428100 3429200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 7409400 7410500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 14976800 14977900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 20393500 20394600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 30973300 30974400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 41759000 41760100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 41821400 41822500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 47387400 47388500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 50940700 50941800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 51781100 51782200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 53852800 53853900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 60560400 60561500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 63626800 63627900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 68340300 68341400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 76120400 76121500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 76850300 76851400" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 80296700 80297800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 96176400 96177500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 98848200 98849300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 100538900 100540000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 115477700 115478800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 115846600 115847700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 125904200 125905300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 126458000 126459100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 135394500 135395600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 138164800 138165900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 140464500 140465600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 148950800 148951900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 154848800 154849900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 157388000 157389100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 177073900 177075000" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 188802400 188803500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 190423000 190424100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 190740000 190741100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 199966100 199967200" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 214323700 214324800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 220308200 220309300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 233131600 233132700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr2 235186700 235187800" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 2482400 2483500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 5432000 5433100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 9682800 9683900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 12406400 12407500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 12847200 12848300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 14193600 14194700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 17411200 17412300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 17455600 17456700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 17456800 17457900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 20336800 20337900" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 31997500 31998600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 36193200 36194300" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 42155400 42156500" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 42359600 42360700" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 43298500 43299600" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 46043000 46044100" 4.31529217423175 0.292974742126913 4.15436593504837
"chr20 48104600 48105700" 4.31529217423175 0.292974742126913 4.15436593504837
